"intercept","K207","K208","K209","K210"
1,2.22043780544509,2.378805539958,2.80508857689703,3.84257956730844
1,2.22043780544509,2.378805539958,2.80508857689703,3.84257956730844
1,2.21895014532571,2.41731065781364,2.95867733372715,3.90754704599817
1,2.21389888123316,2.53761341974812,3.35196851823828,4.10054752480961
1,2.21389888123316,2.53761341974812,3.35196851823828,4.10054752480961
1,2.16884853749878,2.36981753245408,3.0750815163633,3.9656167912956
1,2.11095333656001,2.11747862962509,2.5817208071418,3.77161769504817
1,2.11095333656001,2.11747862962509,2.5817208071418,3.77161769504817
1,2.81457929711237,1.89461534203203,2.20815751391185,3.42654077546898
1,3.03451899947151,1.76500619453115,1.95901559009592,3.20256928188037
1,3.03451899947151,1.76500619453115,1.95901559009592,3.20256928188037
1,2.96436459236208,2.22983687313899,2.13878935937905,3.38788418189303
1,2.95577917893086,2.27263788802193,2.15795947023754,3.40758689159783
1,2.91569796578118,2.30412561091755,2.2203195113283,3.42484864778482
1,2.54648731703556,2.51438544106176,2.59627375531187,3.54635046170441
1,2.54648731703556,2.51438544106176,2.59627375531187,3.54635046170441
1,2.6859610500644,2.66404743455081,2.74234821698413,3.70154792701293
1,2.91199618353307,2.90369129767438,2.97723699020718,3.9484516351108
1,2.91199618353307,2.90369129767438,2.97723699020718,3.9484516351108
1,2.85647770319169,2.96659022242941,3.00305189411924,4.09883668057045
1,2.81085456811391,3.01311469687071,3.0227650461255,4.20236295212077
1,2.81085456811391,3.01311469687071,3.0227650461255,4.20236295212077
1,2.2404239218211,2.49394520869056,2.2239922847191,3.65654956153854
1,2.00175132772181,2.28578765381726,1.81208285502363,3.43284288910274
1,1.99661877583064,2.28044067143509,1.8076799226765,3.4274736892433
1,-0.0653871627320065,-0.120456285607201,0.427547487734303,0.983877087641457
1,-0.0653871627320065,-0.120456285607201,0.427547487734303,0.983877087641457
1,0.227263574478797,0.0670885309858457,0.613919494243249,1.17657222197862
1,0.847125372369144,0.523723934558155,1.06846729160795,1.64229533039184
1,0.847125372369144,0.523723934558155,1.06846729160795,1.64229533039184
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
1,1.92084374948286,2.08931040853767,2.51309300595323,3.5591643643167
1,1.92084374948286,2.08931040853767,2.51309300595323,3.5591643643167
1,1.93913032063233,2.15836218363139,2.68762815553304,3.66007127668081
1,1.99864934789349,2.36196421169669,3.12071794392832,3.9413634608792
1,1.99864934789349,2.36196421169669,3.12071794392832,3.9413634608792
1,2.10842871644372,2.32734921682186,2.95731923003362,3.94248902817214
1,2.22791293884562,2.28340269942672,2.71309986007735,3.94386130931463
1,2.22791293884562,2.28340269942672,2.71309986007735,3.94386130931463
1,2.83442036794931,1.94115951319515,2.28734125804651,3.51897311743591
1,3.03444212622066,1.71961918545717,1.98834566487977,3.22085163432748
1,3.03444212622066,1.71961918545717,1.98834566487977,3.22085163432748
1,2.90441333776028,2.0773911874301,2.01252399567469,3.26485814642042
1,2.88794413608536,2.1121591853341,2.0153300596073,3.2699096320049
1,2.88074375132765,2.16821593578731,2.08698375789646,3.30807353838405
1,2.82464721101577,2.51289172646406,2.50700367348373,3.55701935848507
1,2.82464721101577,2.51289172646406,2.50700367348373,3.55701935848507
1,2.86060624081509,2.66738925132847,2.63451415410845,3.68740363457999
1,2.92715158082999,2.91338009573668,2.8441474365634,3.90101956701194
1,2.92715158082999,2.91338009573668,2.8441474365634,3.90101956701194
1,2.83521345206464,2.94072738360128,2.8649790248582,4.03538514107538
1,2.75700538951496,2.96158283791127,2.88095618257189,4.12907674314322
1,2.75700538951496,2.96158283791127,2.88095618257189,4.12907674314322
1,2.19205492976874,2.44459419771092,2.19130915604254,3.59458081250575
1,1.95676550177737,2.23768063917048,1.87087165605702,3.37755916184057
1,1.9523467231625,2.23291965067164,1.86778221690222,3.37275584410256
1,0.561423961584276,0.574996254349131,1.12370176300966,1.67623434765953
1,0.561423961584276,0.574996254349131,1.12370176300966,1.67623434765953
1,0.883162373355163,0.762060072810455,1.30934184747578,1.86956893623798
1,1.54124151446304,1.21784012114806,1.7625833646888,2.33641137170199
1,1.54124151446304,1.21784012114806,1.7625833646888,2.33641137170199
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
1,-0.133466699860002,0.269272531959431,0.64016603729338,1.85666452818243
1,0.299849809275851,0.820158848767309,1.18682545018932,2.45343369731061
1,1.08379394938514,1.7094832491216,2.07274827365411,3.37807918107452
1,1.08379394938514,1.7094832491216,2.07274827365411,3.37807918107452
1,1.9394821276273,2.21275022013233,2.58346935982918,3.88231907135187
1,2.47124043907667,2.60663424742042,2.98104285194442,4.27668698879828
1,2.47124043907667,2.60663424742042,2.98104285194442,4.27668698879828
1,2.88228801066931,2.04867141375356,2.46130022215047,3.71811418752202
1,3.03425023829898,1.59644763737314,2.05800195750051,3.26507420629708
1,3.03425023829898,1.59644763737314,2.05800195750051,3.26507420629708
1,2.73693627369054,1.54804447749253,1.60320740133013,2.86923739124741
1,2.6953554700976,1.54219365408884,1.53306649890544,2.81041626441936
1,2.78777041990647,1.71669930144608,1.64694526931968,2.93824181968405
1,3.2984229113049,2.50915391444521,2.24167014023566,3.58316082634162
1,3.2984229113049,2.50915391444521,2.24167014023566,3.58316082634162
1,3.19703817943699,2.67568144299431,2.30018509249066,3.65120374327009
1,2.96400413182812,2.93715987358902,2.40519844216308,3.77178226790488
1,2.96400413182812,2.93715987358902,2.40519844216308,3.77178226790488
1,2.78008108749995,2.87310030112628,2.40368966409983,3.85686105522888
1,2.60840961540993,2.82003539289726,2.40250940837414,3.91862893622258
1,2.60840961540993,2.82003539289726,2.40250940837414,3.91862893622258
1,2.06002215793531,2.30962016754537,2.10474968104936,3.42075609725783
1,1.83477813026883,2.10643057304206,2.00408776675908,3.224566797958
1,1.83246157230434,2.10341739396866,2.00369845054038,3.22150085281841
1,1.33260716363143,1.38627564894482,1.93536911620635,2.48579744091575
1,1.33260716363143,1.38627564894482,1.93536911620635,2.48579744091575
1,1.67187104443129,1.57307330034822,2.12060454367267,2.67948727761605
1,2.35178090287813,2.02837953422761,2.57312271484948,3.14695070425193
1,2.35178090287813,2.02837953422761,2.57312271484948,3.14695070425193
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
1,1.49123013498769,1.16782861678677,1.71257183587425,2.28639991926393
1,1.49123013498769,1.16782861678677,1.71257183587425,2.28639991926393
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
1,1.08379394938514,1.7094832491216,2.07274827365411,3.37807918107452
1,1.08379394938514,1.7094832491216,2.07274827365411,3.37807918107452
1,1.9394821276273,2.21275022013233,2.58346935982918,3.88231907135187
1,2.47124043907667,2.60663424742042,2.98104285194442,4.27668698879828
1,2.47124043907667,2.60663424742042,2.98104285194442,4.27668698879828
1,2.88228801066931,2.04867141375356,2.46130022215047,3.71811418752202
1,3.03425023829898,1.59644763737314,2.05800195750051,3.26507420629708
1,3.03425023829898,1.59644763737314,2.05800195750051,3.26507420629708
1,2.73693627369054,1.54804447749253,1.60320740133013,2.86923739124741
1,2.6953554700976,1.54219365408884,1.53306649890544,2.81041626441936
1,2.78777041990647,1.71669930144608,1.64694526931968,2.93824181968405
1,3.2984229113049,2.50915391444521,2.24167014023566,3.58316082634162
1,3.2984229113049,2.50915391444521,2.24167014023566,3.58316082634162
1,3.19703817943699,2.67568144299431,2.30018509249066,3.65120374327009
1,2.96400413182812,2.93715987358902,2.40519844216308,3.77178226790488
1,2.96400413182812,2.93715987358902,2.40519844216308,3.77178226790488
1,2.78008108749995,2.87310030112628,2.40368966409983,3.85686105522888
1,2.60840961540993,2.82003539289726,2.40250940837414,3.91862893622258
1,2.60840961540993,2.82003539289726,2.40250940837414,3.91862893622258
1,2.06002215793531,2.30962016754537,2.10474968104936,3.42075609725783
1,1.83477813026883,2.10643057304206,2.00408776675908,3.224566797958
1,1.83246157230434,2.10341739396866,2.00369845054038,3.22150085281841
1,1.33260716363143,1.38627564894482,1.93536911620635,2.48579744091575
1,1.33260716363143,1.38627564894482,1.93536911620635,2.48579744091575
1,1.67187104443129,1.57307330034822,2.12060454367267,2.67948727761605
1,2.35178090287813,2.02837953422761,2.57312271484948,3.14695070425193
1,2.35178090287813,2.02837953422761,2.57312271484948,3.14695070425193
1,2.0508673591198,1.72746595198818,2.27220914250771,2.8460371560942
1,1.49123013498769,1.16782861678677,1.71257183587425,2.28639991926393
1,1.49123013498769,1.16782861678677,1.71257183587425,2.28639991926393
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
1,1.38409279383173,1.5902233064711,1.96267726269793,3.26001950561288
1,1.9585517671733,2.02487974031298,2.40133095141264,3.69520106387351
1,1.9585517671733,2.02487974031298,2.40133095141264,3.69520106387351
1,2.26994431863364,1.44132876549977,1.85432715465331,3.11138015979334
1,2.39241764595879,0.953833294211998,1.41657215799371,2.62350097621358
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
1,2.37503719947618,1.28034135745036,1.22965352342272,2.5166858180782
1,2.37297272686341,1.31258331022066,1.20517994667395,2.50333678451171
1,2.45794544531573,1.51511347151621,1.31611152088454,2.63681856251903
1,2.93725855092346,2.38390441993021,1.8998059940238,3.30120717436223
1,2.93725855092346,2.38390441993021,1.8998059940238,3.30120717436223
1,2.86272290280713,2.51099684946531,1.95069179388954,3.37640785874612
1,2.69931411739604,2.72004849533596,2.04295529101682,3.50842689069724
1,2.69931411739604,2.72004849533596,2.04295529101682,3.50842689069724
1,2.50495212175875,2.62489602157313,2.12193369642108,3.5618194671729
1,2.32151331975348,2.54370189379558,2.17956565580151,3.60163303930137
1,2.32151331975348,2.54370189379558,2.17956565580151,3.60163303930137
1,2.2753297698573,2.29701319620355,2.38911225702552,3.37306811206611
1,2.26219364974829,2.21661964929497,2.43999148743034,3.29952854828553
1,2.26061903350503,2.21462215129236,2.43961017980242,3.29736937345565
1,1.94961282563434,1.80039911751594,2.37273479670978,2.84067437979439
1,1.94961282563434,1.80039911751594,2.37273479670978,2.84067437979439
1,2.00527100421239,1.82174802475428,2.47335344362007,2.86598735290242
1,2.17351161427351,1.89079509565779,2.75397960405984,2.94719225304047
1,2.17351161427351,1.89079509565779,2.75397960405984,2.94719225304047
1,2.24828030085272,1.95919298072162,2.78069873797179,3.02582149360866
1,2.33256865988721,2.0368046117728,2.81237621013149,3.11411370745603
1,2.33256865988721,2.0368046117728,2.81237621013149,3.11411370745603
1,2.38425233119037,2.02629655974244,2.57159921631703,2.97830514437117
1,2.40848329304915,2.02113964947303,2.42939051033389,2.90484187646113
1,2.40848329304915,2.02113964947303,2.42939051033389,2.90484187646113
1,1.34306553270749,0.952996439006865,1.3547828069836,1.8249652498011
1,1.08979847121054,0.698528471872701,1.09744746420343,1.56527293659319
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
1,0.914544613095673,0.583199921860642,0.974473030964658,2.25548450428779
1,0.914544613095673,0.583199921860642,0.974473030964658,2.25548450428779
1,0.570391403344764,-0.210661208705049,0.205754779964337,1.46501136761274
1,0.347213801749277,-1.10254551768195,-0.622925598646915,0.581975331767917
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
1,1.9140716249185,1.02529773213849,0.734547984817521,2.07602309343784
1,1.98313337372976,1.27168227149312,0.839113925598462,2.2208133077059
1,2.39109834959766,2.24569340988418,1.39844580438047,2.92271297688569
1,2.39109834959766,2.24569340988418,1.39844580438047,2.92271297688569
1,2.37812851743961,2.32081632975904,1.43196455117361,3.011181116037
1,2.3523676423007,2.45271220569192,1.49420449972503,3.16385619724294
1,2.3523676423007,2.45271220569192,1.49420449972503,3.16385619724294
1,2.1391139694681,2.30669215210823,1.74380957966421,3.15834617499494
1,1.93369724797089,2.1756478489329,1.90300096358094,3.15402047709837
1,1.93369724797089,2.1756478489329,1.90300096358094,3.15402047709837
1,2.44709348602134,2.28466371195584,2.60377555309265,3.32466282171342
1,2.55223201656141,2.31278113623171,2.73401222033787,3.36706443549269
1,2.55100747856158,2.31158230421257,2.73363464667374,3.36566535608382
1,2.31802998502136,2.08410040231556,2.66743643490093,3.09454865725342
1,2.31802998502136,2.08410040231556,2.66743643490093,3.09454865725342
1,2.24765370546444,2.01484067809822,2.72610589186115,3.01836475374861
1,1.96428229487703,1.73683439210464,2.90244819134701,2.70651351380284
1,1.96428229487703,1.73683439210464,2.90244819134701,2.70651351380284
1,2.40811184503459,2.1415981304815,3.10684188774861,3.17354293078741
1,2.77104155899974,2.48258430322753,3.31032099867759,3.54888920723929
1,2.77104155899974,2.48258430322753,3.31032099867759,3.54888920723929
1,2.99277940885627,2.6323391059955,3.17768272498487,3.57098446632678
1,3.08521046724791,2.6978668236718,3.10611768453266,3.5815690506599
1,3.08521046724791,2.6978668236718,3.10611768453266,3.5815690506599
1,2.01979270690626,1.62972361320563,2.03150998118237,2.50169242399986
1,1.7665256454093,1.37525564607147,1.77417463840219,2.24200011079195
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
0,-3.49785091137818,-3.43026497488211,-2.67400709213934,-2.01699407423307
